Time & Date,Currency,Amount,Payment Type,Payment Provider,City,Order Type,Order ID,Name,Quantity,Discount,Shipping,Status
"8/7/2021, 6:32:08 AM",INR,"3,375.00",Single payment,Razorpay,Jammu,eCom Platform,3d95a1e5-7d9d-4af0-81e5-3e028de25349,"Bitchy Peachy Select an Option:Big doe wand, Nudes Select an Option:Big doe wand, Woody Select an Option:Sample Gloss, Body Oil Select an Option:Rose petals infused oil, Body Oil Select an Option:Golden Shimmer oil, Heather Body Butter, Heather Body Scrub",7,,,Successful
"8/7/2021, 6:11:21 AM",INR,385,Single payment,Razorpay,Delhi,eCom Platform,6607a75a-7d31-4cc6-bd08-3687a442f2f1,Valentina Lip Tint,1,,60,Successful
"8/7/2021, 5:18:05 AM",INR,810,Single payment,Razorpay,Gurugram,eCom Platform,ff09ea05-4639-4244-a023-204dd524ab25,"Bills Select an Option:Big doe wand, Nudes Select an Option:Squeeze Tube",2,,60,Successful
"8/7/2021, 3:57:41 AM",INR,510,Single payment,Razorpay,Bangalore,eCom Platform,3a17dc45-2bae-4f58-80a3-a4314af0d1e5,Nudes Select an Option:Big doe wand,1,50,60,Successful
"7/7/2021, 11:52:09 PM",INR,"1,050.00",Single payment,Razorpay,Bhilwara,eCom Platform,1d20a1da-ab09-43c9-ae13-477a08cd77f9,"Valentina Lip Tint, Lash & Brow Growth Oil, Lip and Eye mask Bundle",3,,,Successful
"7/7/2021, 1:18:03 PM",INR,585,Single payment,Razorpay,Mohali,eCom Platform,9b73fa0b-4e29-40f2-b68a-d1693e45e63c,Lash & Brow Growth Oil,1,,60,Successful
"7/7/2021, 10:30:24 AM",INR,600,Single payment,Razorpay,Chennai,eCom Platform,0cc5aa25-ab70-46b4-9dcf-eeda1ed0f29e,Pearl Lash Glue Liner Select an Option:Black,1,60,60,Successful
"7/7/2021, 8:27:43 AM",INR,510,Single payment,Razorpay,Guwahati,eCom Platform,51cec74d-d00b-483d-bacc-38997bc98e0d,Lucid Select an Option:Big doe wand,1,50,60,Successful
"7/7/2021, 8:24:24 AM",INR,385,Single payment,Razorpay,Delhi,eCom Platform,36739d07-c75e-49d9-9b29-f6166c9845f4,Valentina Lip Tint,1,,60,Declined
"6/7/2021, 3:35:48 PM",INR,845,Single payment,Offline Payments,Bilaspur,eCom Platform,a3026ad2-9fd1-47fd-8ded-20f9b1c6072f,"Boba Gloss Select an Option:Honey Wand, Poo Select an Option:Squeeze Tube",2,,120,Successful
"6/7/2021, 2:32:57 PM",INR,360,Single payment,Razorpay,Thrissur,eCom Platform,7de101b7-c5b6-480e-bbbb-32145e59756a,"Euphoria Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss",2,,60,Successful
"6/7/2021, 2:19:29 PM",INR,"1,050.00",Single payment,Offline Payments,Bhopal,eCom Platform,3e17285f-453c-4a8f-999c-baa27692d738,"Tropical Vibes Body Scrub, Boba Gloss Select an Option:Honey Wand",2,,,Successful
"6/7/2021, 10:45:45 AM",INR,"1,600.00",Single payment,Offline Payments,Itanagar,eCom Platform,8686e854-7f20-4329-9937-de41bd8c4552,"Nudes Select an Option:Big doe wand, Pearl Lash Glue Liner Select an Option:Black, Moonlight Select an Option:Big doe wand",3,,,Successful
"6/7/2021, 7:52:14 AM",INR,750,Single payment,Offline Payments,Kanpur,eCom Platform,e9adde2b-1edd-4c71-a917-cab2db9edf78,Make your own sample Bundle Gloss 5:Sangria | Gloss 4:Woody | Gloss 3:Ruby | Gloss 2:Dinero | Gloss 1:Bills,1,70,120,Successful
"6/7/2021, 7:13:07 AM",INR,"1,375.00",Single payment,Offline Payments,Bhopal,eCom Platform,23a34d22-049a-4f5a-9192-e5343520667d,"Poo Select an Option:Squeeze Tube, Heather Body Butter, Two-sided love, Lip and Eye mask Bundle",4,,,Successful
"6/7/2021, 6:09:02 AM",INR,385,Single payment,Razorpay,Delhi,eCom Platform,ee92e902-08a1-4eac-bb41-18470bbe38f1,Brown Sugar,1,,60,Declined
"6/7/2021, 4:49:55 AM",INR,760,Single payment,Razorpay,"Mumbai, Ambernath",eCom Platform,a1df8595-e7a7-4a0a-b944-450f738df46d,Make your own sample Bundle Gloss 5:Nudes | Gloss 4:Sangria | Gloss 3:Woody | Gloss 2:Dinero | Gloss 1:Bills,1,,60,Successful
"6/7/2021, 2:52:13 AM",INR,845,Single payment,Offline Payments,Udaipur,eCom Platform,40fea14e-a5f9-4d6c-8545-61c697f75ed8,Heart Mirror Color::Lavendor,1,,120,Successful
"6/7/2021, 2:14:45 AM",INR,385,Single payment,Razorpay,Prayagraj,eCom Platform,a25da2c1-a2d7-47db-a91a-72a412292499,Valentina Lip Tint,1,,60,Successful
"5/7/2021, 11:00:17 AM",INR,"5,975.00",Single payment,Offline Payments,Noida,eCom Platform,6fe46df3-2990-4b34-9f61-6e0e09140aa6,"Dinero Select an Option:Sample Gloss, Euphoria Select an Option:Big doe wand, Nudes Select an Option:Big doe wand, Valentina Lip Tint, Body Oil Select an Option:Rose petals infused oil, Bitchy Peachy Select an Option:Cylindrical Tube, Ruby Select an Option:Big doe wand, Golden Hour Select an Option:Cylindrical Tube",19,,,Successful
"5/7/2021, 9:53:27 AM",INR,865,Single payment,Offline Payments,Vasco city,eCom Platform,01c3632b-6b03-464c-a5a8-0f2340a495cc,"Lip Mask, 24K rose, Durazno",3,,120,Successful
"5/7/2021, 6:15:32 AM",INR,"2,600.00",Single payment,Razorpay,Jammu,eCom Platform,0396062b-f785-4fd9-bde9-95b6c38b0d1b,"Euphoria Select an Option:Big doe wand, Bills Select an Option:Sample Gloss, Best of both World, Poo Select an Option:Squeeze Tube, Pearl Lash Glue Liner Select an Option:Clear, Diamond Lash Glue Liner Select an Option:Black",6,,,Successful
"5/7/2021, 3:58:05 AM",INR,360,Single payment,Razorpay,Siolim,eCom Platform,630b672b-38ce-466f-bec9-3ab01259254d,"Euphoria Select an Option:Sample Gloss, Moonlight Select an Option:Sample Gloss",2,,60,Successful
"5/7/2021, 2:14:43 AM",INR,385,Single payment,Razorpay,Hyderabad,eCom Platform,aea5b244-01d9-443d-81d3-a3863db47de7,Brown Sugar,1,,60,Successful
"5/7/2021, 1:40:20 AM",INR,"1,092.50",Single payment,Offline Payments,Hyderabad,eCom Platform,2444f421-4d8e-4e56-b1dd-5ca8df757bf9,"Boba Gloss Select an Option:Honey Wand, Lash & Brow Growth Oil, Dinero Select an Option:Sample Gloss",3,57.5,,Successful
"5/7/2021, 1:28:29 AM",INR,735,Single payment,Offline Payments,Thane,eCom Platform,c0decd6d-fd60-46ec-9f50-43912fc480e0,"Lip and Eye mask Bundle, Boba Gloss Select an Option:Honey Wand",2,,60,Successful
"5/7/2021, 1:23:25 AM",INR,270,Single payment,Offline Payments,Mumbai,eCom Platform,3e353dce-2655-4023-95fa-8ef7bf5e5347,Ruby Select an Option:Sample Gloss,1,,120,Successful
"4/7/2021, 11:51:20 PM",INR,"1,350.00",Single payment,Razorpay,Kolkata,eCom Platform,5d978d3d-e69f-4f26-a8c0-26ef3077c5da,"Nudes Select an Option:Big doe wand, Brown Sugar, Lash & Brow Growth Oil",3,,,Successful
"4/7/2021, 10:24:26 PM",INR,210,Single payment,Razorpay,Duliajan,eCom Platform,77922c56-2acf-4a69-b00d-2138cc565418,Bills Select an Option:Sample Gloss,1,,60,Successful
"4/7/2021, 5:18:35 PM",INR,985,Single payment,Offline Payments,Mumbai,eCom Platform,3d9327e4-bd20-433e-a76b-030698383c4c,"Heather Body Butter, Two-sided love",2,,60,Successful
"4/7/2021, 2:27:38 PM",INR,"5,595.00",Single payment,Offline Payments,Howard,eCom Platform,a9fe13e2-d52a-44f9-90b5-cb227362b2d0,"Kiwi Punch Select an Option:Big doe wand, Customize your Gloss, Bills Select an Option:Big doe wand, Poo Select an Option:Big doe wand, Dinero Select an Option:Big doe wand, Tan Lip Balm, Lavendor Lip Oil, Bitchy Peachy Select an Option:Big doe wand, Euphoria Select an Option:Big doe wand, Lash & Brow Growth Oil, Mandarin, Diamond Lash Glue Liner Select an Option:Black",12,,,Successful
"4/7/2021, 2:26:49 PM",INR,710,Single payment,Razorpay,Bengaluru,eCom Platform,3394ccb8-e621-4fa1-8cbf-3b8a740d9b12,"Valentina Lip Tint, Brown Sugar",2,,60,Successful
"4/7/2021, 12:52:40 PM",INR,"1,200.00",Single payment,Offline Payments,Tinsukia,eCom Platform,8f5e465a-20da-49c6-a544-7cb9a8d09a62,"Lucid Select an Option:Big doe wand, Valentina Lip Tint, Two-sided love",3,,,Successful
"4/7/2021, 12:19:05 PM",INR,"1,075.00",Single payment,Razorpay,Bengaluru,eCom Platform,6d13b284-ec50-4d06-94ed-8991fa0dfbf6,"Valentina Lip Tint, Moonlight Select an Option:Squeeze Tube, Poo Select an Option:Squeeze Tube, Woody Select an Option:Squeeze Tube",4,,,Successful
"4/7/2021, 12:06:02 PM",INR,"1,275.00",Single payment,Offline Payments,Shillong,eCom Platform,d85b8935-b245-4ba7-80db-fcbe120b2af2,"Lash & Brow Growth Oil, Ruby Select an Option:Squeeze Tube, Bubblegum Select an Option:Big doe wand",3,,,Successful
"4/7/2021, 11:27:30 AM",INR,"1,060.00",Single payment,Offline Payments,Nagpur,eCom Platform,5c8db05d-7ffb-4144-88b4-27749ad59eb9,"Bills Select an Option:Big doe wand, Bitchy Peachy Select an Option:Big doe wand",2,,60,Successful
"4/7/2021, 11:05:21 AM",INR,385,Single payment,Razorpay,Secunderabad,eCom Platform,69a69220-3aa9-4e10-a5d4-8bfd1a842100,Brown Sugar,1,,60,Successful
"4/7/2021, 9:55:36 AM",INR,645,Single payment,Razorpay,Bangalore,eCom Platform,76aee344-dc3e-4c95-8cf1-215a69f9e245,"Nudes Select an Option:Squeeze Tube, Bills Select an Option:Sample Gloss, Moonlight Select an Option:Squeeze Tube",3,65,60,Successful
"4/7/2021, 9:17:13 AM",INR,510,Single payment,Razorpay,Guwahati,eCom Platform,5ff678d2-1c3e-4843-b8e5-1fc1dba17477,Bills Select an Option:Big doe wand,1,50,60,Successful
"4/7/2021, 9:16:57 AM",INR,"2,897.50",Single payment,Razorpay,New Delhi,eCom Platform,9035cc89-a87f-4fe4-967f-174089c0d714,"Valentina Lip Tint, Brown Sugar, Lash & Brow Growth Oil, Bills Select an Option:Big doe wand, Moonlight Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Lavendor Lip Oil",7,152.5,,Successful
"4/7/2021, 8:38:50 AM",INR,"1,225.00",Single payment,Razorpay,New Delhi,eCom Platform,3523e841-ed13-46f9-a503-ca3f6202fbe0,"Ruby Lip Scrub, Lash & Brow Growth Oil, Valentina Lip Tint",3,,,Successful
"4/7/2021, 8:00:43 AM",INR,"1,225.00",Single payment,Razorpay,Hyderabad,eCom Platform,1c57ce86-2d8a-47a9-889e-d9b2661b9fbc,"Heart Mirror Color::Lavendor, Dinero Select an Option:Big doe wand",2,,,Successful
"4/7/2021, 7:58:00 AM",INR,"7,850.00",Single payment,Offline Payments,Noida,eCom Platform,ad16b698-879e-4f71-9f2d-13435a0af771,"Lash & Brow Growth Oil, Pearl Lash Glue Liner Select an Option:Clear, Best of both World, Woody Select an Option:Big doe wand, Ruby Select an Option:Cylindrical Tube, Ruby Select an Option:Big doe wand, Golden Hour Select an Option:Cylindrical Tube, Moonlight Select an Option:Big doe wand, Body Oil Select an Option:Lavendor buds infused oil, Body Oil Select an Option:Golden Shimmer oil, Brown Sugar, Valentina Lip Tint, Vampire's Kiss",16,,,Successful
"4/7/2021, 7:28:58 AM",INR,"2,800.00",Single payment,Offline Payments,Trichy,eCom Platform,9448f794-3cb1-437a-ba6c-d3d615692f58,"Heather Body Butter, Heart Mirror Color::Lavendor, Tropical Vibes Body Scrub, Sangria Select an Option:Big doe wand, Lip and Eye mask Bundle, Ruby Select an Option:Squeeze Tube",6,,,Successful
"4/7/2021, 7:03:57 AM",INR,"1,600.00",Single payment,Razorpay,Gurugram,eCom Platform,4a853cf8-83e0-4efd-bba6-d43a00fb1a12,"Euphoria Select an Option:Big doe wand, Woody Select an Option:Squeeze Tube, Mandarin, Lash & Brow Growth Oil",4,,,Successful
"4/7/2021, 7:02:56 AM",INR,360,Single payment,Offline Payments,Gurugram,eCom Platform,e30131c0-f58b-4c5e-bc94-684ae8e83e50,"Dinero Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss",2,,60,Successful
"4/7/2021, 6:59:35 AM",INR,"1,600.00",Single payment,Razorpay,Gurugram,eCom Platform,46762bec-6e7d-437e-8d3f-f2d0b1b81e3e,"Euphoria Select an Option:Big doe wand, Woody Select an Option:Squeeze Tube, Mandarin, Lash & Brow Growth Oil",4,,,Declined
"4/7/2021, 6:34:42 AM",INR,"5,650.00",Single payment,Razorpay,Ranchi,eCom Platform,7a35c515-e299-4dca-91a6-98de8a778fef,"Nudes Select an Option:Big doe wand, Euphoria Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Moonlight Select an Option:Big doe wand, Ruby Select an Option:Big doe wand, Poo Select an Option:Big doe wand, Bills Select an Option:Big doe wand, Bubblegum Select an Option:Big doe wand, Woody Select an Option:Big doe wand, Valentina Lip Tint, Brown Sugar, Best of both World",12,,,Successful
"4/7/2021, 6:18:56 AM",INR,"2,075.00",Single payment,Razorpay,Uttarpara,eCom Platform,e1fd185a-2dbf-4710-a335-b8e88d7afadf,"Dinero Select an Option:Big doe wand, Woody Select an Option:Big doe wand, Boba Gloss Select an Option:Honey Wand, 24K rose, Crystal sample",5,,,Successful
"4/7/2021, 6:17:30 AM",INR,560,Single payment,Razorpay,New Delhi,eCom Platform,151e156b-1c52-429f-8057-cdd9502e8238,"Dinero Select an Option:Squeeze Tube, Bills Select an Option:Squeeze Tube",2,,60,Successful
"4/7/2021, 5:58:51 AM",INR,"1,060.00",Single payment,Razorpay,Kolkata,eCom Platform,34f2475a-5e13-4977-8761-66c6297e98eb,"Bills Select an Option:Big doe wand, Dinero Select an Option:Big doe wand",2,,60,Successful
"4/7/2021, 5:57:07 AM",INR,"1,250.00",Single payment,Offline Payments,Agartala,eCom Platform,0bb9e84b-5d8b-495f-a7e7-e1de05ec4b09,"Dinero Select an Option:Squeeze Tube, 24K rose Lip Oil Gloss Select an Option:Big doe wand, Bills Select an Option:Big doe wand",3,,,Successful
"4/7/2021, 4:31:09 AM",INR,570,Single payment,Offline Payments,Bangalore,eCom Platform,35112f95-4710-46dc-a5c6-c3e48443e391,"24K rose Lip Oil Gloss Select an Option:Sample Gloss, Poo Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss",3,,120,Successful
"4/7/2021, 4:28:39 AM",INR,"1,500.00",Single payment,Razorpay,Mumbai,eCom Platform,252508a2-a9b5-4348-9812-e7a62ba2b729,"Woody Select an Option:Squeeze Tube, Poo Select an Option:Big doe wand, Moonlight Select an Option:Squeeze Tube, Euphoria Select an Option:Big doe wand",4,,,Successful
"4/7/2021, 4:24:17 AM",INR,"9,360.00",Single payment,Offline Payments,MUMBAI,eCom Platform,fbc3982f-2d13-4d6a-acdf-dbfc4f4de621,"Lip and Eye mask Bundle, Body Oil Select an Option:Rose petals infused oil, Tropical Vibes Body Scrub, Heather Body Scrub, Mandarin, Diamond Lash Glue Liner Select an Option:Black, Lash & Brow Growth Oil, Boba Gloss Select an Option:Honey Wand, Dinero Select an Option:Big doe wand, Bills Select an Option:Big doe wand, Heart Mirror Color::Lavendor, Lip Care Bundle Lip Scrub:Crystal | Lip Oil:24K rose | Lip Balm:Durazno, Lip Care Bundle Lip Scrub:Ruby | Lip Oil:Vampire's Kiss | Lip Balm:Ruby, Lip Care Bundle Lip Scrub:Two-sided Love | Lip Oil:Magic Potion | Lip Balm:Tan, Nudes Select an Option:Big doe wand, Tropical Vibes Body Butter",20,"1,040.00",,Successful
"4/7/2021, 4:23:54 AM",INR,"1,448.75",Single payment,Razorpay,Patiala,eCom Platform,252cb623-c17e-4405-bd81-9d581a653311,"Lucid Select an Option:Big doe wand, Bills Select an Option:Big doe wand, Lash & Brow Growth Oil",3,76.25,,Successful
"4/7/2021, 4:23:20 AM",INR,560,Single payment,Razorpay,Nagpur,eCom Platform,6bc5cfb4-eb91-4d83-8474-cedaf8a3e22f,Bills Select an Option:Big doe wand,1,,60,Successful
"4/7/2021, 4:22:39 AM",INR,310,Single payment,Razorpay,Navi Mumbai,eCom Platform,d4f3834f-1a0e-400b-a6e6-2cf4349d7c8e,Dinero Select an Option:Squeeze Tube,1,,60,Successful
"4/7/2021, 4:17:03 AM",INR,535,Single payment,Offline Payments,New Panvel,eCom Platform,49a209cf-4fc6-473d-b602-678dea7e8bac,Bills Select an Option:Big doe wand,1,25,60,Successful
"4/7/2021, 4:16:59 AM",INR,"1,875.00",Single payment,Razorpay,Gurugram,eCom Platform,eca1858c-4dfa-4358-bdad-6fa428c668cd,"Heather Body Butter, Heather Body Scrub, Bills Select an Option:Big doe wand, Lucid Select an Option:Squeeze Tube",4,,,Successful
"4/7/2021, 4:14:45 AM",INR,"2,208.75",Single payment,Razorpay,Kolkata,eCom Platform,f14d4074-fc09-4cd6-8dc3-2ed81734586b,"Bills Select an Option:Big doe wand, Dinero Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Brown Sugar",5,116.25,,Successful
"4/7/2021, 4:12:46 AM",INR,795,Single payment,Offline Payments,Delhi,eCom Platform,534cd21f-d9d2-4872-b453-911ab38f190a,"Poo Select an Option:Sample Gloss, Bills Select an Option:Sample Gloss, Lucid Select an Option:Sample Gloss, Crystal sample",4,,120,Successful
"4/7/2021, 4:07:54 AM",INR,"1,325.00",Single payment,Razorpay,Mysore,eCom Platform,d95fe99f-a9d9-47f3-be55-5a2288de281a,"Heart Mirror Color::Lavendor, Diamond Lash Glue Liner Select an Option:Black",2,,,Successful
"4/7/2021, 4:07:17 AM",INR,"1,665.00",Single payment,Offline Payments,Chennai,eCom Platform,12103aaa-ee14-4a1d-a5c2-3741bb055bbd,"Bills Select an Option:Big doe wand, Lucid Select an Option:Big doe wand, Brown Sugar, Lash & Brow Growth Oil",4,185,,Successful
"4/7/2021, 4:03:37 AM",INR,471.5,Single payment,Offline Payments,Sasaram,eCom Platform,d813195f-8966-4749-baca-31a953d296d3,"Lucid Select an Option:Squeeze Tube, Eye Mask",2,18.5,120,Successful
"4/7/2021, 3:59:35 AM",INR,720,Single payment,Offline Payments,Kolkata,eCom Platform,f042a912-a093-4b05-9e56-ee0c702c705e,Pearl Lash Glue Liner Select an Option:Black,1,,120,Successful
"4/7/2021, 3:57:07 AM",INR,532.5,Single payment,Razorpay,Chennai,eCom Platform,a1115445-0a8b-4ab1-af9e-8d7cbc74d9b8,Lash & Brow Growth Oil,1,52.5,60,Successful
"4/7/2021, 3:55:21 AM",INR,520,Single payment,Offline Payments,New Delhi,eCom Platform,a4f0e22e-45df-4d25-a330-08a4d19704e4,"Bills Select an Option:Sample Gloss, Moonlight Select an Option:Squeeze Tube",2,,120,Successful
"4/7/2021, 3:52:54 AM",INR,960,Single payment,Offline Payments,Ranchi,eCom Platform,a18e17cb-a7a3-4da2-8871-49b5b68b8a37,"Moonlight Select an Option:Big doe wand, Dinero Select an Option:Big doe wand",2,100,60,Successful
"4/7/2021, 3:52:39 AM",INR,510,Single payment,Razorpay,Hyderabad,eCom Platform,0ed1f11d-495a-4513-99c0-bd42f3eb41d6,"Sangria Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",2,50,60,Successful
"4/7/2021, 3:49:06 AM",INR,"1,485.00",Single payment,Offline Payments,Chennai,eCom Platform,e26eda30-3f18-429a-8317-91825e01f296,"Bills Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Lash & Brow Growth Oil, Brown Sugar, Lucid Select an Option:Big doe wand",5,165,,Successful
"4/7/2021, 3:46:27 AM",INR,370,Single payment,Offline Payments,Sasaram,eCom Platform,d03a138b-3e30-4f0f-b334-80416b1a0e41,Lucid Select an Option:Squeeze Tube,1,,120,Successful
"4/7/2021, 3:45:49 AM",INR,620,Single payment,Offline Payments,Gurugram,eCom Platform,e57f341d-c3c0-47e9-8a2c-74b7e78e434c,Euphoria Select an Option:Big doe wand,1,,120,Successful
"4/7/2021, 3:36:58 AM",INR,510,Single payment,Razorpay,Allahabad,eCom Platform,66e878ea-683b-4592-81e4-a13725cd8840,"Dinero Select an Option:Squeeze Tube, Sangria Select an Option:Squeeze Tube",2,50,60,Successful
"4/7/2021, 3:36:16 AM",INR,"1,260.00",Single payment,Razorpay,Chennai,eCom Platform,0a870bae-eb32-4dc6-b850-335adf3f0581,"Valentina Lip Tint, Sangria Select an Option:Squeeze Tube, Dinero Select an Option:Big doe wand, Mandarin",4,140,,Successful
"4/7/2021, 3:35:33 AM",INR,"1,650.00",Single payment,Offline Payments,Madurai,eCom Platform,a8df6ca1-7ea7-4e91-8478-ba7b51230d8d,"Dinero Select an Option:Big doe wand, Sangria Select an Option:Big doe wand, Woody Select an Option:Big doe wand, Bills Select an Option:Sample Gloss",4,,,Successful
"4/7/2021, 3:28:51 AM",INR,"1,900.00",Single payment,Razorpay,Patna,eCom Platform,fd2eb71b-23f8-4afb-a0ea-243495b30454,"Tropical Vibes Body Butter, Lash & Brow Growth Oil, Moonlight Select an Option:Big doe wand, Valentina Lip Tint",4,,,Successful
"4/7/2021, 3:24:58 AM",INR,710,Single payment,Razorpay,Gurugram,eCom Platform,f4627b7d-d672-4042-9554-4f5417ae7213,"Bills Select an Option:Squeeze Tube, Sangria Select an Option:Sample Gloss, Lucid Select an Option:Squeeze Tube",3,,60,Successful
"4/7/2021, 3:22:15 AM",INR,560,Single payment,Razorpay,Kolkata,eCom Platform,4889fd53-66a3-4ad5-a244-5a4f0ec224f3,Bills Select an Option:Big doe wand,1,,60,Successful
"4/7/2021, 3:11:56 AM",INR,"1,050.00",Single payment,Razorpay,RAMGARH,eCom Platform,a88a885b-fed4-4dbf-9047-b196062b1d21,"Valentina Lip Tint, Heart Mirror Color::Lavendor",2,,,Successful
"4/7/2021, 3:03:37 AM",INR,"1,060.00",Single payment,Razorpay,Candolim,eCom Platform,f7ad9bb6-e6ab-4fa5-b7ce-34a473751331,"Sangria Select an Option:Big doe wand, Bills Select an Option:Big doe wand",2,,60,Successful
"4/7/2021, 3:03:20 AM",INR,210,Single payment,Razorpay,Jamshedpur,eCom Platform,3457bd12-5cdc-44af-a632-c521a9cf1349,Bills Select an Option:Sample Gloss,1,,60,Successful
"4/7/2021, 3:01:45 AM",INR,"1,075.00",Single payment,Razorpay,Ernakulam,eCom Platform,ce049cdb-a789-4317-b4da-2a98936869e4,"Heather Body Scrub, Bills Select an Option:Squeeze Tube, Dinero Select an Option:Squeeze Tube",3,,,Successful
